controller,time_s,tilt_rad,tilt_deg,tilt_rate_rad_s,tilt_rate_deg_s,x_m,x_dot_m_s,command_accel_m_s2,command_motor_rpm,target_tilt_deg,kp,ki,kd,expert_balance,expert_recovery,expert_drift
PID IA,9.935000000000153,-0.1664903739227052,-9.539195755325947,-0.20136521132262059,-11.537376749546096,0.09037951494476218,0.1185294287954897,-2.1159659753224274,-59.42937253885195,-2.7988528865943354,13.839783385975771,0.16968709848449948,2.488685177231613,0.8034892461747897,0.1824005151185464,0.014110238706663997
PID IA,9.940000000000154,-0.16744184287366992,-9.593710910553966,-0.1793037201644592,-10.273346416418267,0.09094564064332158,0.10792129263394959,-2.1229777599477906,-59.62630668879707,-2.61725143871077,13.866836171976264,0.16905487324170484,2.496691167983975,0.7993132495155401,0.1861273339942299,0.014559416490230046
PID IA,9.945000000000155,-0.168283357555248,-9.641926150206686,-0.15737476563098307,-9.016909872515813,0.09145864465060159,0.09728075363384664,-2.1282026203441946,-59.77305298745345,-2.4353944853934406,13.89085985306848,0.16849187841344343,2.5038129349373146,0.7955887317099899,0.18944025154194732,0.014971016748062746
PID IA,9.950000000000156,-0.16901565967726176,-9.683883971126548,-0.1356100072857383,-7.769881077211149,0.09191838730735107,0.08661675339928819,-2.131721951950821,-59.87189752067241,-2.253368504363347,13.911829846429542,0.16799876781539144,2.5100425823454935,0.7923203064788936,0.19233570878650053,0.015343984734605846
PID IA,9.955000000000156,-0.16963964042973756,-9.719635434740809,-0.11403759092234168,-6.533872665689567,0.09232477263939318,0.07593782437293198,-2.1336169351621703,-59.92512033452459,-2.071250522013078,13.929733964727298,0.16757591226288918,2.515375830476997,0.7895107431256857,0.1948118398395713,0.015677417034743037
PID IA,9.960000000000157,-0.1701563231455021,-9.749239173701476,-0.09268223971146311,-5.310301171286633,0.09267774631476165,0.0652520910133527,-2.1339676582065463,-59.934970800319064,-1.889108939456935,13.944571192849827,0.16722342797260242,2.5198116550583096,0.7871611534431617,0.19686830378563178,0.01597054277120657
PID IA,9.965000000000158,-0.17056684649912346,-9.772760429255536,-0.0715653776223849,-4.10039409702264,0.09297729361768634,0.05456727535717374,-2.1328523794079897,-59.90364689436921,-1.7070043726440842,13.956350542456775,0.16694120294113973,2.5233519513470637,0.7852711644971405,0.19850612773289392,0.01622270776996558
PID IA,9.970000000000159,-0.17087244838766216,-9.79027012768003,-0.050705278770851424,-2.905198472604077,0.09322343745960675,0.043890706268037774,-2.1303469234655066,-59.833278241790644,-1.5249904908183978,13.965089994538433,0.16672892108823234,2.5260012256486135,0.7838390759796543,0.19972756237675,0.01643336164359566
PID IA,9.97500000000016,-0.171074450607837,-9.80184400234832,-0.030117236694236663,-1.7255905531762963,0.09341623644397072,0.033229331701492046,-2.1265242035805083,-59.72591269489303,-1.3431148401908988,13.970815536824343,0.1665860840285492,2.5277663161132367,0.7828620013230053,0.20053595096614038,0.016602047710854245
PID IA,9.98000000000016,-0.17117424441537557,-9.807561766341822,-0.009813748016825306,-0.5622863425689716,0.09355578299832264,0.02258973335587191,-2.1214538592527052,-59.58350616025519,-1.1614196421542256,13.973560299946888,0.1665120304025225,2.5286561438003416,0.7823359921953422,0.20093561216381084,0.016728395640846928
PID IA,9.985000000000161,-0.17117327702598528,-9.807506339012612,0.010195294494024093,0.5841473454005467,0.09364220158416411,0.01197814313031631,-2.11520199826621,-59.40791535210388,-0.9799425576472967,13.973363793754476,0.16650595275255217,2.528681494274011,0.7822561463582646,0.2009317369513628,0.016812116690372626
PID IA,9.990000000000162,-0.17107303909384458,-9.801763128553832,0.02990240389793938,1.7132815406474682,0.09367564699231944,0.0014004608685774921,-2.1078310307051886,-59.20089313044978,-0.7987174113301206,13.97027124308176,0.16656691197691564,2.5278548293985983,0.7826166991600427,0.2005302994485972,0.016853001391359985
PID IA,9.995000000000163,-0.17087505318293175,-9.790419371455473,0.0493022998958868,2.824813704322592,0.0936563027290835,-0.009137727071786655,-2.099399582668927,-58.96408607767445,-0.617774871031373,13.96433302060323,0.1666938494302353,2.5261901285272197,0.7834110991690145,0.19973798129107345,0.016850919539912048
PID IA,10.000000000000163,-0.17058086322890645,-9.773563528714677,0.06839171171316408,3.9185564348397386,0.09358437949628262,-0.019631128823491245,-2.0899624775965764,-58.699033974014064,-0.437143079479382,13.955604173093196,0.16688559676725853,2.5237027579102516,0.7846320686265346,0.19856210903580293,0.016805822337662504
PID IA,10.005000000000164,-0.17019202497456876,-9.751284737827891,0.08716918570430895,4.994426444449013,0.09346011376653651,-0.03007472792498682,-2.079570773664313,-58.40717084790221,-0.2568482366281008,13.94414403645351,0.16714088364694749,2.520409366883851,0.7862716495242195,0.19701060393737588,0.01671774653840459
PID IA,10.010000000000165,-0.16971009734999654,-9.723672318909138,0.1056348997975196,6.052433927685227,0.0932837664534636,-0.04046376442765474,-2.068271846493171,-58.089827298915864,-0.07691513196046453,13.930015934210411,0.1674583434274547,2.5163278092176187,0.7883212361931003,0.19509194334991678,0.016586820456982915
PID IA,10.015000000000166,-0.1691366347591051,-9.690815332742421,0.1237904864045611,7.092672414852948,0.09305562167530476,-0.05079371642121265,-2.0561095073267834,-57.74823381693514,0.1026323729840743,13.91328695378263,0.16783651699050667,2.5114770878932022,0.7907715953395904,0.1928151329582574,0.01641327170215228
PID IA,10.020000000000167,-0.16847318022735133,-9.652802188174102,0.1416388649797108,8.115309178360747,0.09277598560943141,-0.061060282154552906,-2.043124147838606,-57.38352484922303,0.2817709109255056,13.89402779464285,0.16827385483699822,2.5058773215396406,0.7936128744814253,0.1901896890189476,0.016197436499627092
PID IA,10.025000000000167,-0.16772125936036572,-9.609720295968009,0.15918408502027612,9.120576237313491,0.0924451854344283,-0.07125936288499578,-2.029352903754474,-56.99674339595575,0.4604772225341912,13.872312682495823,0.16876871759513362,2.499549730755004,0.7968345997319951,0.18722562979282478,0.01593977047517994
PID IA,10.030000000000168,-0.16688237506018289,-9.561655766067746,0.17643117996147095,10.108761986305387,0.09206356835587415,-0.08138704654984044,-2.014829830486262,-56.588845943098974,0.6387278156116499,13.848219343742413,0.1693193750790565,2.492516642586961,0.8004256638591626,0.18393347537095647,0.015640860769880947
PID IA,10.035000000000169,-0.1659580029442043,-9.508693145122596,0.19338603212802116,11.080203457716955,0.09163150071155922,-0.09143959232005601,-1.9995860849344178,-56.16070756854407,0.8164986675503186,13.821829034758512,0.16992400403032187,2.4848015115180084,0.8043743055094985,0.18032425513047515,0.015301439360026373
PID IA,10.04000000000017,-0.16494958741182583,-9.450915191121872,0.21005524866054398,12.035279212820209,0.09114936715165227,-0.10141341606673275,-1.983650108508776,-55.71312708246111,0.9937649685996048,13.793226620862043,0.17058068466740745,2.476428955395999,0.8086680804449283,0.1764095221023354,0.014922397452736281
PID IA,10.04500000000017,-0.16385853830457878,-9.3884026820351,0.22644604813237357,12.974402845401302,0.09061756988923872,-0.11130507674615596,-1.9670478072237856,-55.246832085483376,1.1705009032431337,13.762500700246697,0.17128739616027058,2.4674248048605527,0.8132938255894633,0.1722013735860812,0.01450480082445553
PID IA,10.050000000000171,-0.16268622810746605,-9.321234255460391,0.24256615740742252,13.898017072151301,0.0900365280166739,-0.12111126368864665,-1.9498027254380395,-54.76248384838475,1.3466794667874253,13.729743768607076,0.17204201113818113,2.457816164935035,0.8182376166318333,0.16771247740456952,0.014049905963597236
PID IA,10.055000000000172,-0.16143398964175518,-9.24948627643122,0.2584237181569644,14.806588376472362,0.08940667688331258,-0.1308287847591688,-1.9319362104258728,-54.260681934265016,1.5222723140564003,13.695052420649464,0.1728422893300534,2.4476314875773473,0.8234847198776788,0.16295610325201124,0.0135591768703099
PID IA,10.060000000000173,-0.16010311420266124,-9.173232730713517,0.27402720234796485,15.700602166315788,0.08872846753037109,-0.1404545553436511,-1.91346756549185,-53.74196849894875,1.6972496368632035,13.65852758516183,0.1736858704275624,2.4369006541069362,0.8290195389943359,0.15794615864980607,0.013034302355857988
PID IA,10.065000000000174,-0.15869485009899675,-9.092545141133769,0.28938533593299337,16.58055840193605,0.0880023661789372,-0.14998558810353865,-1.8944141897713331,-53.20683221744745,1.8715800666777778,13.620274790794605,0.17457026625268524,2.425655066547071,0.8348255572435631,0.1526972290849977,0.012477213671439186
PID IA,10.070000000000174,-0.15721040155587482,-9.007492504708537,0.30450702990730844,17.446967645752707,0.08722885376745344,-0.15941898343182112,-1.87479170320813,-52.6557117941025,2.0452305986149875,13.580404460171229,0.17549285230315018,2.4139277470381812,0.8408852757539405,0.14722462196456318,0.011890102281496314
PID IA,10.075000000000175,-0.1556509279458495,-8.918141248592057,0.31940131784826453,18.30034748362209,0.0864084255353523,-0.1687519205362567,-1.854614055471104,-52.088999021635196,2.218166532526097,13.539032230397112,0.1764508587417393,2.401753444587801,0.8471801483459694,0.14154441407422858,0.011275437579802011
PID IA,10.080000000000176,-0.15401754331840134,-8.824555203117729,0.33407729901199634,19.141219264517417,0.08554159064990825,-0.17798164906934003,-1.83389361777402,-51.50704136001427,2.390351426580608,13.49627929846124,0.17744136088860638,2.389168748523917,0.8536905133898471,0.13567350228226774,0.010635984327885196
PID IA,10.085000000000177,-0.15231131620238278,-8.726795590479087,0.34854408602907583,19.970105103710726,0.0846288718737872,-0.18710548121940407,-1.812641256705776,-50.91014401006401,2.561747058272642,13.452272790421286,0.17846126926983574,2.3762122081097785,0.8603955231490679,0.12962965727612102,0.009974819574811037
PID IA,10.090000000000177,-0.1505332696609024,-8.624921027874429,0.36281075621164793,20.787525092877242,0.08367080527121262,-0.1961207841728042,-1.7908663892705285,-50.29857145933042,2.7323133872752585,13.40714615362511,0.17950731927047855,2.3629244578582242,0.8672730710429944,0.12343158016201265,0.009295348794992993
PID IA,10.095000000000178,-0.14868438158313194,-8.518987544226125,0.3768863054569993,21.593994658964426,0.08266793995112807,-0.20502497285315263,-1.7685770183882545,-49.67254847915587,2.902008513998285,13.361039571544765,0.1805760604363605,2.349348348150935,0.8742997172489194,0.1170989617944133,0.008601320956667364
PID IA,10.100000000000179,-0.14676558520266342,-8.409048609880301,0.3907796037046219,22.390022012069704,0.08162083784621536,-0.21381550283984826,-1.7457797481249289,-49.03226055243643,3.0707886270835885,13.31410040107762,0.18166384546616918,2.335529080821364,0.881450613059583,0.1106525447324687,0.007896842207948326
PID IA,10.10500000000018,-0.1447777698373333,-8.295155178995628,0.40449935087403205,23.176105620863463,0.08053007352712523,-0.2224898633645184,-1.7224797779167043,-48.37785371140123,3.238607932401338,13.266483632396803,0.18276681893382304,2.321514349397545,0.8886994244163731,0.10411418774358501,0.007186387840041838
PID IA,10.11000000000018,-0.14272178185087342,-8.177355744641877,0.41805403217775683,23.952731652211778,0.07939623405179362,-0.23104557028033534,-1.6986808750331779,-47.709433764211134,3.405418555399239,13.218352371602734,0.18388090578106173,2.3073544837206956,0.8960182550525055,0.09750693278923406,0.006474812158260385
PID IA,10.115000000000181,-0.14059842584236848,-8.0556964069508,0.43145187166727894,24.720371309555105,0.07821991885025124,-0.23948015889542412,-1.6743853245000277,-47.02706488847764,3.5711704079136366,13.169878346529526,0.18500179962175745,2.2931025986548015,0.9033775697054973,0.0908550744335296,0.005767355860973102
PID IA,10.120000000000182,-0.13840846607531035,-7.930220954994916,0.44470078282902925,25.479478002267165,0.07700173964588741,-0.24779117655770608,-1.6495991488549029,-46.33091623419548,3.7357765683160515,13.121406391520193,0.18612146800936513,2.2788605380985554,0.9107244102288957,0.0842060601118317,0.005069529659272503
PID IA,10.125000000000183,-0.136152627539899,-7.800970927652874,0.4578085647045002,26.230498582509725,0.07574232034854361,-0.2559762013371134,-1.624334306193767,-45.621323658438044,3.89905002168973,13.07370964049134,0.18722271755729922,2.2648502567375495,0.9179484652539671,0.07766449578772708,0.004387038958305837
PID IA,10.130000000000184,-0.13383159577573775,-7.66798560345063,0.47078320170488014,26.973890523345773,0.07444229682673435,-0.2640328716919918,-1.598575527784261,-44.897858321047174,4.060909374571919,13.02700855589765,0.18830003285844943,2.25113984047013,0.9250119528555233,0.07126154212490568,0.003726505019571105
PID IA,10.135000000000185,-0.13144601910672873,-7.531302128611536,0.48363159881293094,27.710049451145178,0.07310231694604981,-0.2719587503368789,-1.5723053223072898,-44.160028957923686,4.221281335762464,12.98148108925064,0.18934875789118719,2.2377858439842595,0.9318822685938367,0.06502279495399661,0.003094936452166576
PID IA,10.140000000000185,-0.12899651425663586,-7.3909558388043886,0.4963594937801916,28.439304114855016,0.07172304097560758,-0.2797513131498932,-1.5455058155180292,-43.40733355005269,4.380088842388638,12.937318969477868,0.19036390292058533,2.224848991084222,0.938524560112815,0.05897577360549876,0.0024996662816862305
PID IA,10.145000000000186,-0.12648367219337284,-7.246980593996471,0.5089714534184389,29.161916173515923,0.07030514202696667,-0.2874079472800513,-1.5181583137345815,-42.63924706357326,4.537250524639911,12.894727977889398,0.19134014124958945,2.2123942311994065,0.9449017175024471,0.053149951882579254,0.001948330614973706
PID IA,10.150000000000187,-0.12390806405016996,-7.099409117711421,0.5214708465536547,29.878078646638585,0.06884930650795962,-0.29492594707277386,-1.490242878900315,-41.85520951490857,4.692680055000498,12.853928238231186,0.1922718064289518,2.200490794008251,0.9509743697103663,0.04757678934846896,0.0014488409411647098
PID IA,10.155000000000188,-0.12127024723910132,-6.94827334730853,0.5338597941157716,30.587913054556772,0.06735623460220597,-0.30230250787198776,-1.4617379127881258,-41.054614292657654,4.846285374459778,12.815154508610995,0.19315289028747376,2.1892122378540573,0.9567008895868263,0.042289760993404535,0.0010093494197691473
PID IA,10.160000000000188,-0.11857077187050696,-6.79360480178855,0.5461390966699596,31.29146526627596,0.06582664078480815,-0.3095347177450585,-1.4326197493193484,-40.236796707396394,4.9979677887163065,12.778656461562413,0.19397704215793626,2.1786364874623367,0.9620374102449865,0.037324383270783155,0.0006382064842303845
PID IA,10.16500000000019,-0.1158101875905657,-6.635434973557755,0.5583081395954677,31.988700066621103,0.06426125438451334,-0.3166195471716405,-1.4028622554317214,-39.40102278158886,5.147620928323003,12.744698937574942,0.19473756969577152,2.1688458561937383,0.9669378555606792,0.03271823436353522,0.00034391007578554435
PID IA,10.17000000000019,-0.11298905094831799,-6.473795750527253,0.5703647760886078,32.67949445280144,0.06266082020241318,-0.32355383673969407,-1.3724364424951696,-38.54647833574624,5.295129568130737,12.713562156094095,0.19542744171607596,2.159927047693521,0.9713539878154882,0.028510966364538905,0.00013504581997290515
PID IA,10.17500000000019,-0.11010793340244095,-6.308719874867409,0.5823051882123393,33.3636296731381,0.06102609919701271,-0.33033428290189987,-1.3413100919807204,-37.67225847490173,5.44036830336416,12.685541866314585,0.19603929350899826,2.1519711313390544,0.975235475696359,0.02474430683388083,2.0217469760124822e-05
PID IA,10.180000000000192,-0.10716743007664578,-6.140241444655164,0.5941237263430197,34.04078202804052,0.05935786924518712,-0.3369574218642122,-1.3094377738511391,-36.777087243468735,5.5831332972309795,12.660965352019751,0.1965660724902453,2.1450702985655306,0.9785379530640331,0.021462046935966872,0.0
